AÑO,MES,PROVINCIA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2024,05,Pontevedra,Europa,Total Europa,75886,465004,6.1
2024,05,Pontevedra,Oceanía,Total Oceanía,176,1316,7.5
2024,05,Pontevedra,África,Total África,643,5175,8.0
2024,05,Salamanca,América,Total América,4151,23386,5.6
2024,05,Salamanca,Asia,Total Asia,2051,13697,6.7
2024,05,Salamanca,Europa,Total Europa,48843,308191,6.3
2024,05,Salamanca,Oceanía,Total Oceanía,163,1205,7.4
2024,05,Salamanca,África,Total África,398,2649,6.7
2024,05,Santa Cruz de Tenerife,América,Total América,8282,54165,6.5
2024,05,Santa Cruz de Tenerife,Asia,Total Asia,3340,18228,5.5
2024,05,Santa Cruz de Tenerife,Europa,Total Europa,425896,3007009,7.1
2024,05,Santa Cruz de Tenerife,Oceanía,Total Oceanía,103,594,5.8
2024,05,Santa Cruz de Tenerife,África,Total África,1825,18821,10.3
2024,05,Segovia,América,Total América,1804,11762,6.5
2024,05,Segovia,Asia,Total Asia,365,2256,6.2
2024,05,Segovia,Europa,Total Europa,11220,74442,6.6
2024,05,Segovia,África,Total África,384,2977,7.8
2024,05,Sevilla,América,Total América,27046,186042,6.9
2024,05,Sevilla,Asia,Total Asia,6632,38156,5.8
2024,05,Sevilla,Europa,Total Europa,147651,860423,5.8
2024,05,Sevilla,Oceanía,Total Oceanía,1054,7829,7.4
2024,05,Sevilla,África,Total África,4144,23936,5.8
2024,05,Soria,América,Total América,688,4768,6.9
2024,05,Soria,Asia,Total Asia,158,1126,7.1
2024,05,Soria,Europa,Total Europa,9608,55583,5.8
2024,05,Soria,África,Total África,161,1620,10.1
2024,05,Tarragona,América,Total América,6493,43176,6.6
2024,05,Tarragona,Asia,Total Asia,2712,15523,5.7
2024,05,Tarragona,Europa,Total Europa,199675,1208825,6.1
2024,05,Tarragona,Oceanía,Total Oceanía,97,679,7.0
2024,05,Tarragona,África,Total África,3370,27463,8.1
2024,05,Teruel,América,Total América,640,4695,7.3
2024,05,Teruel,Asia,Total Asia,176,1262,7.2
2024,05,Teruel,Europa,Total Europa,10260,72036,7.0
2024,05,Teruel,África,Total África,445,3873,8.7
2024,05,Toledo,América,Total América,5299,31513,5.9
2024,05,Toledo,Asia,Total Asia,1530,9776,6.4
2024,05,Toledo,Europa,Total Europa,28528,198224,6.9
2024,05,Toledo,Oceanía,Total Oceanía,53,385,7.3
2024,05,Toledo,África,Total África,1427,11756,8.2
2024,05,Valencia/València,América,Total América,30865,228834,7.4
2024,05,Valencia/València,Asia,Total Asia,8885,54886,6.2
2024,05,Valencia/València,Europa,Total Europa,251206,1575983,6.3
2024,05,Valencia/València,Oceanía,Total Oceanía,586,3905,6.7
2024,05,Valencia/València,África,Total África,5790,42809,7.4
2024,05,Valladolid,América,Total América,2076,15057,7.3
2024,05,Valladolid,Asia,Total Asia,350,2357,6.7
2024,05,Valladolid,Europa,Total Europa,25151,157616,6.3
2024,05,Valladolid,África,Total África,601,4639,7.7
2024,05,Zamora,América,Total América,892,6232,7.0
2024,05,Zamora,Asia,Total Asia,205,1570,7.7
2024,05,Zamora,Europa,Total Europa,23678,144571,6.1
2024,05,Zamora,África,Total África,201,1378,6.9
2024,05,Zaragoza,América,Total América,5548,40032,7.2
2024,05,Zaragoza,Asia,Total Asia,1986,12697,6.4
2024,05,Zaragoza,Europa,Total Europa,53637,349241,6.5
2024,05,Zaragoza,Oceanía,Total Oceanía,101,495,4.9
2024,05,Zaragoza,África,Total África,1982,17774,9.0
2024,05,Ávila,América,Total América,1261,7078,5.6
2024,05,Ávila,Asia,Total Asia,454,2110,4.6
2024,05,Ávila,Europa,Total Europa,8310,53741,6.5
2024,05,Ávila,África,Total África,224,1937,8.6
2024,06,A Coruña,América,Total América,12744,101684,8.0
2024,06,A Coruña,Asia,Total Asia,4038,23139,5.7
2024,06,A Coruña,Europa,Total Europa,65497,490992,7.5
2024,06,A Coruña,Oceanía,Total Oceanía,440,4233,9.6
2024,06,A Coruña,África,Total África,635,5230,8.2
2024,06,Albacete,América,Total América,1166,8981,7.7
2024,06,Albacete,Asia,Total Asia,266,1721,6.5
2024,06,Albacete,Europa,Total Europa,16393,123103,7.5
2024,06,Albacete,África,Total África,831,8084,9.7
2024,06,Alicante/Alacant,América,Total América,18080,151689,8.4
2024,06,Alicante/Alacant,Asia,Total Asia,5465,39172,7.2
